1039,1,6,389,8.06,25,4.3,924,9.56,79,1.1,0,0,0.07,0.86,2712.18,11806.32,1792.49,10596.8,3114.01,12230.27,2079.12,11011.17,7.29,9.06,5.17,8.28,0
1006,2,6.01,389,8.11,26,4.23,914,9.55,75,1.09,0,0,0.04,0.69,2982.25,10503.37,1244.12,7472.53,3385.53,10883.88,1516.08,7750.49,7.32,7.79,4.9,6.31,0
1057,2,6.04,385,8,27,4.22,962,9.49,103,1.5,0,0,0.04,0.6,3913.98,12188.9,1104.81,7084.45,4341.92,12609.26,1359.8,7351.41,7.78,8.33,4.59,5.76,0
1054,1,6,393,8.08,21,4.16,982,9.62,82,1.29,0,0,0.09,0.94,3487.49,11605.16,706.99,4663.29,3897.54,12033,955.31,4843.23,7.45,8.46,4.46,5.32,0
1102,1,6,398,7.98,25,4.31,1016,9.73,73,1.19,0,0,0.19,1.17,2390.22,9025.56,1033.2,6695.26,2767.31,9348.6,1292.09,6944.84,6.82,6.66,4.64,5.54,0
1956,1,6,731,8.66,26,4.33,1763,10.65,35,0.54,0,0,0.07,0.66,401.41,1757.09,9948.22,67795.05,911.15,2646.27,10555.44,70555.43,9.28,31.51,11.09,51.04,0
1878,2,6.02,746,8.66,29,4.34,1686,10.58,32,0.57,0,0,0.12,0.89,410.8,1367.55,5713.4,46180.55,822.73,1964.67,6152.87,48070.1,7.48,21.88,7.99,34.97,0
